1.0	1.0	1.0	1
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
0.990654205607	0.968253968254	0.9375	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
0.989361702128	0.962962962963	0.9375	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
0.990654205607	0.968253968254	0.9375	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
0.955223880597	0.952380952381	0.894736842105	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
0.990654205607	0.968253968254	0.9375	0
0.990654205607	0.968253968254	0.9375	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
0.978417266187	0.965517241379	0.925	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
0.991452991453	0.970588235294	0.911764705882	0
1.0	1.0	1.0	0
0.990654205607	0.967741935484	0.9375	0
0.992907801418	0.974358974359	0.925	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
0.990654205607	0.968253968254	0.9375	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
0.990654205607	0.968253968254	0.9375	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
0.977099236641	0.962962962963	0.921052631579	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
0.990654205607	0.968253968254	0.9375	0
0.977099236641	0.962962962963	0.921052631579	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
0.985507246377	0.975	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
0.990654205607	0.968253968254	0.9375	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
0.990654205607	0.968253968254	0.9375	0
0.990654205607	0.967741935484	0.9375	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
0.990654205607	0.968253968254	0.9375	0
0.990654205607	0.968253968254	0.9375	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
1.0	1.0	1.0	0
